cvrp_id,purch_lease,veh_model,tot_rebate,purch_price,air_dstrct,cnty,zipcode,census_trct,prev_tech_type,reason,residence_type,solar_panels,num_cars_HH,num_lic_drvr_HH,gender,HH_education,HH_income,tax_filing_status,HH_size,amer_indian_alskn_native,blck_afr_amer,east_asian,latino,middl_eastern,hawii_pac_islnd,south_asian,white,nan_ethnic,other_ethnic,cvrp_17,tech_type,age
A-222728,Lease,Nissan LEAF S,4000,29620.0,Santa Barbara,Santa Barbara,93117,6083002906.0,2.0,2.0,1,1.0,1.0,1.0,1.0,3,2.0,1.0,1.0,,,,1.0,,,,,,,0,BEV,5.0
A-260974,Lease,Chevrolet Bolt EV,4500,36095.0,South Coast,Los Angeles,90019,6037216900.0,8.0,3.0,3,5.0,1.0,1.0,1.0,5,2.0,1.0,1.0,,,,,,,,,,1.0,1,BEV,4.0
A-261095,Lease,Kia Optima Plug-in Hybrid,3500,33918.81,Sacramento Metro,Sacramento,95864,6067005606.0,6.0,1.0,1,4.0,1.0,1.0,2.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,5.0
A-235508,Lease,FIAT 500e,4500,30763.5,South Coast,Orange,92780,6059075512.0,,-99.0,2,3.0,3.0,4.0,1.0,5,-77.0,2.0,4.0,,,,,,,,,1.0,,0,BEV,3.0
A-270554,Lease,Chevrolet Bolt EV,4500,35000.0,Monterey Bay Unified,Santa Cruz,95073,6087122003.0,,3.0,1,3.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,,,1.0,1,BEV,5.0
A-190921,Lease,FIAT 500e,4000,29718.72,South Coast,Orange,92869,6059021914.0,,2.0,-99,5.0,2.0,2.0,2.0,6,1.0,1.0,2.0,,,1.0,,,,,1.0,,,0,BEV,3.0
A-191410,Lease,Ford C-MAX Energi,3000,31279.91,South Coast,Riverside,92563,6065050500.0,2.0,1.0,1,4.0,1.0,5.0,2.0,3,4.0,2.0,6.0,,,,,,,,1.0,,,0,PHEV,6.0
A-270379,Lease,Ford C-MAX Energi,3500,25203.0,Bay Area,Sonoma,95403,6097152400.0,6.0,3.0,1,5.0,2.0,1.0,2.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,4.0
A-234872,Lease,Chevrolet Volt,3500,30960.0,South Coast,Los Angeles,91344,6037109200.0,6.0,2.0,3,5.0,3.0,3.0,2.0,2,2.0,2.0,4.0,,,,,,,,1.0,,,0,PHEV,7.0
A-282348,Lease,Ford C-MAX Energi,3500,28300.0,Feather River,Sutter,95953,6101050702.0,6.0,1.0,1,4.0,1.0,2.0,1.0,5,2.0,1.0,3.0,,,,,,,,1.0,,,1,PHEV,7.0
A-261123,Lease,FIAT 500e,4500,32350.0,San Joaquin Valley Unified,Fresno,93727,6019001414.0,,1.0,1,1.0,4.0,5.0,1.0,5,2.0,-77.0,5.0,,,,,,,,,,1.0,1,BEV,2.0
A-223155,Purchase,Toyota Prius Prime,3500,30088.0,South Coast,Los Angeles,91342,6037106408.0,5.0,1.0,2,5.0,4.0,3.0,1.0,3,4.0,2.0,7.0,,,,1.0,,,,,,,0,PHEV,4.0
A-223160,Lease,Volkswagen e-Golf,4500,23822.98,South Coast,Los Angeles,91406,6037127711.0,2.0,2.0,3,5.0,2.0,2.0,1.0,6,1.0,1.0,4.0,,,1.0,,,,,,,,0,BEV,3.0
A-248218,Lease,Nissan LEAF S,4500,27074.0,South Coast,Orange,92703,6059089105.0,2.0,2.0,1,5.0,4.0,7.0,1.0,3,2.0,1.0,7.0,,,,,,,1.0,,,,0,BEV,3.0
A-220417,Lease,FIAT 500e,4500,33014.12,South Coast,Los Angeles,91326,6037111206.0,8.0,3.0,1,1.0,1.0,1.0,2.0,6,2.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-199861,Lease,Chevrolet Spark EV,4000,24300.0,Sacramento Metro,Sacramento,95821,6067005904.0,2.0,1.0,-77,1.0,2.0,1.0,2.0,3,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-219993,Lease,Nissan LEAF S,4500,28090.0,Bay Area,Sonoma,95492,6097153807.0,,2.0,1,4.0,1.0,1.0,1.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-269138,Lease,Chevrolet Volt,3500,29840.0,South Coast,Los Angeles,91325,6037131200.0,,1.0,1,3.0,2.0,2.0,2.0,6,3.0,2.0,3.0,,,,,,,,1.0,,,1,PHEV,4.0
A-211389,Lease,smart Electric Fortwo Coupe,4000,14702.33,Bay Area,San Francisco,94134,6075026402.0,,3.0,2,1.0,2.0,3.0,2.0,5,3.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,6.0
A-279543,Lease,Chevrolet Volt,3500,30092.59,South Coast,Orange,92692,6059032037.0,2.0,1.0,1,4.0,,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,,1.0,,1,PHEV,8.0
A-261189,Lease,FIAT 500e,4500,32658.77,South Coast,Los Angeles,91776,6037481401.0,,1.0,3,4.0,3.0,3.0,1.0,3,2.0,-77.0,4.0,,,,,,,,,1.0,,1,BEV,3.0
A-264504,Lease,Ford Fusion Energi,3500,31704.39,South Coast,Riverside,92583,6065051300.0,2.0,3.0,1,3.0,2.0,2.0,1.0,3,2.0,2.0,5.0,,,,1.0,,,,,,,1,PHEV,4.0
A-234889,Lease,Tesla Model S 60,4500,81500.0,South Coast,Los Angeles,91302,6037800203.0,2.0,7.0,1,3.0,3.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,8.0
A-201154,Lease,Ford Fusion Energi,3000,34427.26,South Coast,Orange,92677,6059042335.0,2.0,8.0,3,5.0,1.0,1.0,2.0,2,3.0,4.0,4.0,,,,,,,,1.0,,,0,PHEV,3.0
A-270580,Lease,Kia Soul EV,4500,35355.0,South Coast,Los Angeles,90023,6037204700.0,2.0,3.0,1,5.0,1.0,2.0,1.0,3,2.0,1.0,6.0,,,,,,,,1.0,,,1,BEV,7.0
A-214362,Lease,Nissan LEAF S,4500,29650.0,Bay Area,Sonoma,95404,6097152300.0,2.0,3.0,1,1.0,4.0,4.0,1.0,5,3.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,6.0
A-223237,Purchase,Tesla Model S 60,4500,88450.0,South Coast,Los Angeles,91108,6037464100.0,,3.0,1,3.0,3.0,3.0,1.0,3,-77.0,2.0,4.0,,,1.0,,,,1.0,,,,0,BEV,4.0
A-191043,Lease,Toyota Mirai Fuel Cell Vehicle,6500,59760.0,Bay Area,San Francisco,94114,6075016900.0,5.0,,3,,1.0,1.0,1.0,3,2.0,1.0,1.0,,,,,,,,1.0,,,0,FCEV,5.0
A-223236,Lease,FIAT 500e,4500,32542.24,South Coast,Los Angeles,91103,6037460900.0,2.0,2.0,1,3.0,3.0,3.0,2.0,6,2.0,2.0,4.0,1.0,,,,,,,1.0,,,0,BEV,4.0
A-238837,Lease,Ford Fusion Energi,3500,32502.63,Ventura,Ventura,93023,6111000901.0,6.0,2.0,-77,5.0,2.0,2.0,1.0,6,2.0,4.0,2.0,,,,,,,,1.0,,,0,PHEV,5.0
A-219176,Lease,Kia Soul EV,4500,33157.47,South Coast,Los Angeles,91770,6037432202.0,2.0,2.0,1,-99.0,4.0,4.0,-77.0,-77,-77.0,-77.0,5.0,,,,,,,,,1.0,,0,BEV,5.0
A-240152,Purchase,Toyota Prius Prime,3500,27609.0,South Coast,Los Angeles,90027,6037189202.0,5.0,3.0,1,5.0,3.0,3.0,1.0,-77,2.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,6.0
A-223282,Purchase,Nissan LEAF S,4500,30290.0,Santa Barbara,Santa Barbara,93436,6083002808.0,5.0,3.0,1,4.0,2.0,2.0,2.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-235552,Lease,FIAT 500e,4500,34485.0,San Joaquin Valley Unified,Fresno,93706,6019001900.0,,1.0,1,1.0,2.0,1.0,2.0,6,3.0,4.0,4.0,,1.0,,,,,,,,,0,BEV,3.0
A-235557,Lease,FIAT 500e,4000,31050.0,South Coast,Orange,92692,6059032020.0,2.0,1.0,1,4.0,2.0,2.0,2.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-261201,Purchase,BMW 530e iPerformance,3500,56570.0,Bay Area,San Mateo,94065,6081610303.0,2.0,4.0,1,3.0,3.0,3.0,1.0,6,-77.0,2.0,6.0,,,1.0,,,,,,,,1,PHEV,5.0
A-238048,Lease,FIAT 500e,4500,32300.0,South Coast,Los Angeles,90755,6037573402.0,8.0,1.0,1,1.0,2.0,1.0,1.0,3,4.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,2.0
A-219214,Purchase,Tesla Model S 75,4500,92200.0,Ventura,Ventura,91360,6111006700.0,,4.0,1,1.0,4.0,3.0,1.0,5,3.0,2.0,4.0,,,1.0,,,,,1.0,,,0,BEV,5.0
A-266730,Lease,Toyota Prius Prime,3500,29621.39,South Coast,Los Angeles,90065,6037186403.0,6.0,3.0,2,5.0,1.0,2.0,2.0,6,1.0,4.0,2.0,,,,,,,,1.0,,,1,PHEV,5.0
A-220133,Lease,Nissan LEAF SV,4500,29970.0,South Coast,Riverside,92879,6065041809.0,,2.0,1,5.0,2.0,2.0,1.0,5,4.0,2.0,6.0,,,,,,,,1.0,,,0,BEV,4.0
A-272236,Lease,Honda Clarity Electric,4500,37322.52,South Coast,Orange,92683,6059099803.0,2.0,2.0,1,5.0,3.0,3.0,1.0,3,1.0,2.0,3.0,,,,,,,1.0,,,,1,BEV,6.0
A-263758,Lease,Ford Focus Electric,4500,29425.0,Ventura,Ventura,93030,6111004901.0,,1.0,2,4.0,3.0,3.0,2.0,2,2.0,2.0,4.0,,,,1.0,,,,,,,1,BEV,5.0
A-191092,Purchase,Nissan LEAF SL,4000,39599.0,Bay Area,Alameda,94621,6001408800.0,,1.0,1,3.0,4.0,3.0,2.0,3,5.0,3.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-235553,Lease,FIAT 500e,4500,31668.23,South Coast,Los Angeles,91405,6037128101.0,,3.0,1,4.0,2.0,2.0,1.0,3,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-236528,Purchase,Chevrolet Bolt EV,4500,41903.59,South Coast,Los Angeles,91350,6037920020.0,1.0,1.0,1,3.0,3.0,2.0,1.0,4,3.0,2.0,5.0,,,,,,,,,1.0,,0,BEV,3.0
A-238193,Lease,Kia Soul EV,4500,31525.0,South Coast,Los Angeles,90706,6037554201.0,2.0,3.0,1,3.0,4.0,4.0,1.0,5,4.0,2.0,6.0,,,,1.0,,,,,,,0,BEV,5.0
A-241402,Lease,FIAT 500e,4500,30500.68,South Coast,Orange,92835,6059001705.0,2.0,1.0,2,5.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,1.0,,,,0,BEV,5.0
